6.0	2.316084e-11
77.0	3.055153e-11
153.0	3.59686e-10
228.0	4.345935e-10
303.0	2.944686e-11
377.0	1.411348e-10
453.0	3.389436e-10
527.0	3.709117e-10
602.0	2.109947e-10
677.0	6.814262e-11
753.0	2.912829e-10
827.0	4.848156e-11
902.0	7.852916e-11
979.0	1.483019e-10
1052.0	1.052493e-11
1127.0	5.301629e-11
1203.0	5.908322e-11
1278.0	6.093193e-11
1353.0	5.111548e-11
1428.0	5.461501e-11
1504.0	4.992812e-11
1577.0	9.746878e-11
1654.0	5.101648e-11
1729.0	6.316594e-11
1804.0	5.93331e-11
1878.0	5.441186e-11
1954.0	5.238607e-11
2028.0	5.482846e-11
2103.0	6.240036e-11
2177.0	6.580615e-11
2252.0	5.441181e-11
2329.0	6.031727e-11
2404.0	6.665499e-11
2479.0	6.264508e-11
2554.0	5.812485e-11
2628.0	5.989544e-11
2705.0	6.216074e-11
2779.0	6.17285e-11
2854.0	6.610811e-11
2930.0	6.571753e-11
3005.0	6.010889e-11
3080.0	6.71548e-11
3154.0	6.840464e-11
3229.0	6.859211e-11
3305.0	6.759223e-11
3378.0	8.255374e-11
3454.0	7.166458e-11
3529.0	6.417598e-11
3605.0	6.303029e-11
3680.0	6.846704e-11
3755.0	7.416419e-11
3829.0	7.161245e-11
3905.0	6.948772e-11
3979.0	6.546742e-11
4054.0000000000005	6.535806e-11
4130.0	7.15395e-11
4204.0	5.970775e-11
4279.0	8.155896e-11
4353.0	1.055e-06
