6.0	5.695004e-11
202.0	6.200215e-11
402.0	9.36955e-12
600.0	7.550699e-11
799.0	7.131384e-11
1000.9999999999999	1.221773e-10
1200.0	5.424867e-11
1401.0	5.53726e-10
1602.0	1.152255e-10
1801.0	4.861028e-11
2001.0	7.872306e-11
2201.0	1.43517e-10
2402.0	1.71845e-10
2601.0	1.655233e-10
2801.0	1.573686e-10
3001.0	1.609408e-10
3202.0	1.598212e-10
3402.0	1.655805e-10
3601.0	1.736467e-10
3800.0	1.796508e-10
4002.0	1.844051e-10
4201.0	1.895239e-10
4401.0	1.893625e-10
4602.0	1.951739e-10
4802.0	2.03365e-10
5003.0	2.066977e-10
5202.0	2.156491e-10
5404.0	2.152898e-10
5602.0	2.219031e-10
5801.0	2.242464e-10
6001.0	2.364368e-10
6205.0	2.392695e-10
6402.0	2.394153e-10
6601.0	2.478773e-10
6805.0	2.52163e-10
7000.0	2.556519e-10
7205.0	2.740911e-10
7402.0	2.708e-10
7603.0	2.701178e-10
7800.0	2.748721e-10
8000.999999999999	2.721383e-10
8202.0	2.961859e-10
8401.0	2.949672e-10
8601.0	2.978261e-10
8802.0	1.585749e-10
9001.0	1.622267e-10
9200.0	3.238314e-10
9402.0	3.191239e-10
9600.0	3.290075e-10
9804.0	3.351991e-10
10000.0	3.483111e-10
