6.0	8.293086e-11
201.0	2.384296e-10
399.0	3.576588e-10
602.0	2.408314e-10
801.0	5.481313e-11
1002.0	1.308514e-10
1202.0	1.188277e-10
1401.0	1.223218e-10
1600.0	1.235872e-10
1801.0	1.285914e-10
2004.0	1.389852e-10
2202.0	1.401048e-10
2401.0	1.488895e-10
2601.0	1.536645e-10
2803.0	1.560495e-10
3005.0	1.650685e-10
3201.0	1.617515e-10
3402.0	1.656049e-10
3601.0	1.755456e-10
3802.0	1.800551e-10
4003.0	1.840283e-10
4202.0	1.899854e-10
4401.0	1.932296e-10
4605.0	2.010301e-10
4805.0	2.060292e-10
5001.0	2.102575e-10
5202.0	2.134651e-10
5401.0	2.175009e-10
5602.0	2.269834e-10
5801.0	2.317428e-10
6002.0	2.327009e-10
6203.0	2.376374e-10
6405.0	2.390382e-10
6601.0	2.465784e-10
6802.0	2.512857e-10
7001.0	1.63246e-10
7203.0	2.682823e-10
7401.0	2.611536e-10
7601.0	3.794166e-10
7803.0	2.735054e-10
8000.0	2.754892e-10
8202.0	2.900592e-10
8401.0	2.866798e-10
8601.0	2.876015e-10
8800.0	1.771346e-10
9001.0	4.651864e-10
9200.0	3.08868e-10
9402.0	3.059885e-10
9601.0	3.14216e-10
9801.0	3.089359e-10
9999.0	3.138828e-10
