6.0	2.640914e-11
202.0	1.190362e-10
400.0	1.087205e-10
601.0	1.088522e-11
800.0	6.319995e-11
999.0	1.29697e-10
1200.0	1.241563e-10
1400.0	1.376174e-10
1601.0	1.396221e-10
1802.0	1.411115e-10
2000.0	1.471989e-10
2202.0	1.518282e-10
2402.0	1.530155e-10
2602.0	1.574783e-10
2803.0	1.515627e-10
3001.0	2.436894e-11
3204.0	1.763237e-10
3403.0	1.754905e-10
3605.0	1.725744e-10
3802.0	1.764955e-10
4005.0	1.909824e-10
4205.0	1.936589e-10
4402.0	1.53078e-10
4602.0	1.433153e-10
4805.0	1.980696e-10
5001.0	1.912062e-10
5200.0	2.056514e-10
5405.0	2.158319e-10
5604.0	2.18748e-10
5801.0	2.164463e-10
6001.0	2.248823e-10
6201.0	2.21008e-10
6401.0	2.28668e-10
6603.0	2.410042e-10
6805.0	2.504712e-10
7003.0	2.338076e-10
7203.0	2.359739e-10
7404.0	2.261268e-10
7601.0	2.509451e-10
7800.0	2.494766e-10
8000.999999999999	2.623076e-10
8200.0	2.542465e-10
8405.0	2.594487e-10
8603.0	2.634948e-10
8802.0	3.921216e-10
9001.0	8.652261e-10
9204.0	3.073147e-10
9400.0	2.704414e-10
9604.0	2.969052e-10
9803.0	3.008628e-10
10000.0	2.992172e-10
